id_luta;sequencia;momento;id_quem_faz;id_quem_recebe;id_acao;id_tecnica;id_direcao;id_pontuacao;id_motivo_penalizacao
30;16;0001-01-01 00:02:05.617-03:12:48 BC;1;;24;;;;
30;17;0001-01-01 00:02:11.315-03:12:48 BC;11;27;1;;;;
30;18;0001-01-01 00:02:16.995-03:12:48 BC;11;27;56;;;;
30;19;0001-01-01 00:02:22.338-03:12:48 BC;11;27;53;;;;
30;20;0001-01-01 00:02:24.798-03:12:48 BC;1;;24;;;;
30;21;0001-01-01 00:02:32.592-03:12:48 BC;11;27;1;;;;
30;22;0001-01-01 00:02:35.727-03:12:48 BC;11;27;56;;;;
30;23;0001-01-01 00:03:35.919-03:12:48 BC;1;;24;;;;
30;24;0001-01-01 00:03:43.408-03:12:48 BC;11;27;1;;;;
30;25;0001-01-01 00:03:46.357-03:12:48 BC;11;27;11;;;;
30;26;0001-01-01 00:03:47.311-03:12:48 BC;11;27;17;22;4;;
30;27;0001-01-01 00:03:48.444-03:12:48 BC;11;27;45;;;;
30;28;0001-01-01 00:03:51.442-03:12:48 BC;11;27;47;;;;
30;29;0001-01-01 00:03:54.09-03:12:48 BC;1;;24;;;;
30;30;0001-01-01 00:03:56.961-03:12:48 BC;11;27;1;;;;
30;31;0001-01-01 00:04:04.326-03:12:48 BC;11;27;11;;;;
30;32;0001-01-01 00:04:11.579-03:12:48 BC;11;27;42;;;;
30;33;0001-01-01 00:04:14.284-03:12:48 BC;11;27;45;;;;
30;34;0001-01-01 00:04:18.071-03:12:48 BC;1;;24;;;;
30;35;0001-01-01 00:05:01.688-03:12:48 BC;11;27;1;;;;
30;36;0001-01-01 00:05:07.734-03:12:48 BC;11;27;4;;;;
30;37;0001-01-01 00:05:10.868-03:12:48 BC;11;27;53;;;;
30;38;0001-01-01 00:05:12.057-03:12:48 BC;11;27;17;77;6;;
30;39;0001-01-01 00:05:13.44-03:12:48 BC;11;27;44;;;;
30;40;0001-01-01 00:05:16.787-03:12:48 BC;1;;24;;;;
30;41;0001-01-01 00:05:21.28-03:12:48 BC;11;27;1;;;;
30;42;0001-01-01 00:05:25.567-03:12:48 BC;11;27;12;;;;
30;43;0001-01-01 00:05:30.531-03:12:48 BC;11;27;11;;;;
30;44;0001-01-01 00:05:38.165-03:12:48 BC;1;;24;;;;
30;45;0001-01-01 00:05:51.123-03:12:48 BC;11;27;1;;;;
30;46;0001-01-01 00:05:51.721-03:12:48 BC;11;27;11;;;;
31;1;0001-01-01 00:00:06.078-03:12:48 BC;11;46;1;;;;
31;2;0001-01-01 00:00:13.199-03:12:48 BC;11;46;4;;;;
31;3;0001-01-01 00:00:18.726-03:12:48 BC;11;46;11;;;;
31;4;0001-01-01 00:00:20.941-03:12:48 BC;11;46;17;7;3;;
31;5;0001-01-01 00:00:21.825-03:12:48 BC;11;46;11;;;;
31;6;0001-01-01 00:00:23.77-03:12:48 BC;11;46;16;;;;
31;7;0001-01-01 00:00:26.688-03:12:48 BC;11;46;4;;;;
31;8;0001-01-01 00:00:34.266-03:12:48 BC;1;;24;;;;
31;9;0001-01-01 00:00:37.743-03:12:48 BC;11;46;1;;;;
31;10;0001-01-01 00:00:42.595-03:12:48 BC;11;46;4;;;;
31;11;0001-01-01 00:00:53.723-03:12:48 BC;11;46;15;;;;
31;12;0001-01-01 00:00:58.541-03:12:48 BC;11;46;56;;;;
31;13;0001-01-01 00:01:42.705-03:12:48 BC;11;46;18;;;;
31;14;0001-01-01 00:01:42.705-03:12:48 BC;11;46;56;;;;
31;15;0001-01-01 00:01:43.903-03:12:48 BC;11;46;17;40;4;;
31;16;0001-01-01 00:01:43.903-03:12:48 BC;11;46;46;;;;
31;17;0001-01-01 00:01:47.452-03:12:48 BC;1;;24;;;;
31;18;0001-01-01 00:01:52.089-03:12:48 BC;11;46;1;;;;
31;19;0001-01-01 00:01:56.659-03:12:48 BC;11;46;56;;;;
31;20;0001-01-01 00:02:05.128-03:12:48 BC;11;46;4;;;;
31;21;0001-01-01 00:02:13.384-03:12:48 BC;11;46;9;;;;
31;22;0001-01-01 00:02:13.384-03:12:48 BC;11;46;17;7;7;;
31;23;0001-01-01 00:02:13.927-03:12:48 BC;11;46;22;;;;
31;24;0001-01-01 00:02:16.956-03:12:48 BC;1;;24;;;;
31;25;0001-01-01 00:02:21.792-03:12:48 BC;11;46;1;;;;
31;26;0001-01-01 00:02:26.225-03:12:48 BC;11;46;15;;;;
31;27;0001-01-01 00:02:34.539-03:12:48 BC;11;46;54;;;;
31;28;0001-01-01 00:03:22.549-03:12:48 BC;11;46;20;;;;
31;29;0001-01-01 00:03:24.169-03:12:48 BC;1;;31;;;;
31;30;0001-01-01 00:03:43.471-03:12:48 BC;11;46;1;;;;
31;31;0001-01-01 00:03:46.3-03:12:48 BC;11;46;15;;;;
31;32;0001-01-01 00:03:52.312-03:12:48 BC;11;46;17;70;6;;
31;33;0001-01-01 00:03:53.751-03:12:48 BC;11;46;45;;;;
31;34;0001-01-01 00:03:58.351-03:12:48 BC;1;;24;;;;
31;35;0001-01-01 00:04:03.266-03:12:48 BC;11;46;1;;;;
31;36;0001-01-01 00:04:07.378-03:12:48 BC;11;46;4;;;;
31;37;0001-01-01 00:04:10.877-03:12:48 BC;11;46;12;;;;
31;38;0001-01-01 00:04:13.834-03:12:48 BC;11;46;36;40;;;
31;39;0001-01-01 00:04:13.834-03:12:48 BC;11;46;9;;;;
31;40;0001-01-01 00:05:00.269-03:12:48 BC;11;46;56;;;;
31;41;0001-01-01 00:05:04.881-03:12:48 BC;11;46;17;147;4;;
31;42;0001-01-01 00:05:06.031-03:12:48 BC;11;46;46;;;;
31;43;0001-01-01 00:05:10.668-03:12:48 BC;1;;24;;;;
31;44;0001-01-01 00:05:19.811-03:12:48 BC;11;46;1;;;;
31;45;0001-01-01 00:05:27.075-03:12:48 BC;11;46;12;;;;
31;46;0001-01-01 00:05:30.548-03:12:48 BC;11;46;17;79;6;3;
31;47;0001-01-01 00:05:31.804-03:12:48 BC;11;46;46;;;;
31;48;0001-01-01 00:05:59.327-03:12:48 BC;1;;24;;;;
31;49;0001-01-01 00:06:46.951-03:12:48 BC;11;46;1;;;;
31;50;0001-01-01 00:06:53.57-03:12:48 BC;11;46;14;;;;
31;51;0001-01-01 00:06:59.082-03:12:48 BC;11;46;9;;;;
31;52;0001-01-01 00:07:02.769-03:12:48 BC;11;46;46;;;;
31;53;0001-01-01 00:07:15.55-03:12:48 BC;1;;24;;;;
31;54;0001-01-01 00:07:24.826-03:12:48 BC;11;46;1;;;;
31;55;0001-01-01 00:07:30.848-03:12:48 BC;11;46;12;;;;
31;56;0001-01-01 00:08:24.818-03:12:48 BC;11;46;17;63;2;;
31;57;0001-01-01 00:08:25.764-03:12:48 BC;11;46;49;;;;
31;58;0001-01-01 00:08:28.044-03:12:48 BC;1;;24;;;;
31;59;0001-01-01 00:08:34.971-03:12:48 BC;11;46;1;;;;
31;60;0001-01-01 00:08:37.855-03:12:48 BC;11;46;12;;;;
31;61;0001-01-01 00:08:49.766-03:12:48 BC;11;46;17;40;4;;
31;62;0001-01-01 00:08:51.084-03:12:48 BC;11;46;46;;;;
31;63;0001-01-01 00:09:02.48-03:12:48 BC;1;;24;;;;
31;64;0001-01-01 00:09:13.302-03:12:48 BC;11;46;1;;;;
31;65;0001-01-01 00:09:15.793-03:12:48 BC;11;46;56;;;;
31;66;0001-01-01 00:10:04.945-03:12:48 BC;11;46;17;22;4;;
31;67;0001-01-01 00:10:06.212-03:12:48 BC;1;;24;;;;
31;68;0001-01-01 00:10:12.156-03:12:48 BC;11;46;1;;;;
31;69;0001-01-01 00:10:15.542-03:12:48 BC;11;46;56;;;;
31;70;0001-01-01 00:10:28.516-03:12:48 BC;11;46;53;;;;
31;71;0001-01-01 00:10:31.219-03:12:48 BC;1;;31;;;;
31;72;0001-01-01 00:10:49.023-03:12:48 BC;11;46;34;;;;
32;1;0001-01-01 00:00:12.733-03:12:48 BC;11;42;1;;;;
32;2;0001-01-01 00:00:15.613-03:12:48 BC;11;42;4;;;;
32;3;0001-01-01 00:00:20.453-03:12:48 BC;11;42;11;;;;
32;4;0001-01-01 00:00:36.245-03:12:48 BC;11;42;56;;;;
32;5;0001-01-01 00:00:57.685-03:12:48 BC;11;42;11;;;;
32;6;0001-01-01 00:02:03.422-03:12:48 BC;11;42;17;7;7;;
32;7;0001-01-01 00:02:05.133-03:12:48 BC;1;;24;;;;
32;8;0001-01-01 00:02:12.236-03:12:48 BC;11;42;1;;;;
32;9;0001-01-01 00:02:21.231-03:12:48 BC;11;42;4;;;;
32;10;0001-01-01 00:02:30.731-03:12:48 BC;11;42;11;;;;
32;11;0001-01-01 00:03:32.521-03:12:48 BC;11;42;17;22;4;;
32;12;0001-01-01 00:03:33.023-03:12:48 BC;11;42;48;;;;
32;13;0001-01-01 00:03:37.806-03:12:48 BC;11;42;45;;;;
32;14;0001-01-01 00:03:55.031-03:12:48 BC;1;;24;;;;
32;15;0001-01-01 00:04:02.507-03:12:48 BC;11;42;1;;;;
32;16;0001-01-01 00:04:10.538-03:12:48 BC;11;42;4;;;;
32;17;0001-01-01 00:04:15.251-03:12:48 BC;11;42;11;;;;
32;18;0001-01-01 00:05:14.831-03:12:48 BC;11;42;11;;;;
32;19;0001-01-01 00:05:26.367-03:12:48 BC;11;42;17;22;3;;
32;20;0001-01-01 00:05:27.198-03:12:48 BC;1;;31;;;;
32;21;0001-01-01 00:05:40.655-03:12:48 BC;11;42;1;;;;
32;22;0001-01-01 00:05:44.996-03:12:48 BC;11;42;4;;;;
32;23;0001-01-01 00:05:50.856-03:12:48 BC;11;42;11;;;;
32;24;0001-01-01 00:06:46.542-03:12:48 BC;11;42;56;;;;
32;25;0001-01-01 00:06:56.162-03:12:48 BC;11;42;53;;;;
32;26;0001-01-01 00:07:01.196-03:12:48 BC;1;;24;;;;
32;27;0001-01-01 00:07:07.994-03:12:48 BC;11;42;1;;;;
32;28;0001-01-01 00:07:11.821-03:12:48 BC;11;42;4;;;;
32;29;0001-01-01 00:07:20.412-03:12:48 BC;11;42;11;;;;
32;30;0001-01-01 00:07:34.514-03:12:48 BC;11;42;56;;;;
32;31;0001-01-01 00:08:20.851-03:12:48 BC;11;42;53;;;;
32;32;0001-01-01 00:08:25.555-03:12:48 BC;1;;24;;;;
32;33;0001-01-01 00:08:33.104-03:12:48 BC;11;42;1;;;;
32;34;0001-01-01 00:08:37.002-03:12:48 BC;11;42;4;;;;
32;35;0001-01-01 00:08:39.354-03:12:48 BC;11;42;42;;;;
32;36;0001-01-01 00:08:40.565-03:12:48 BC;11;42;45;;;;
32;37;0001-01-01 00:08:53.404-03:12:48 BC;1;;24;;;;
32;38;0001-01-01 00:09:06.978-03:12:48 BC;11;42;1;;;;
32;39;0001-01-01 00:09:09.087-03:12:48 BC;11;42;11;;;;
32;40;0001-01-01 00:09:09.346-03:12:48 BC;11;42;17;22;3;;
32;41;0001-01-01 00:09:10.893-03:12:48 BC;11;42;11;;;;
32;42;0001-01-01 00:09:19.314-03:12:48 BC;1;;40;;;;
32;43;0001-01-01 00:10:32.741-03:12:48 BC;11;42;1;;;;
32;44;0001-01-01 00:10:36.373-03:12:48 BC;11;42;11;;;;
32;45;0001-01-01 00:10:38.591-03:12:48 BC;11;42;46;;;;
32;46;0001-01-01 00:10:41.495-03:12:48 BC;1;;24;;;;
32;47;0001-01-01 00:10:45.631-03:12:48 BC;11;42;1;;;;
32;48;0001-01-01 00:10:53.202-03:12:48 BC;11;42;4;;;;
32;49;0001-01-01 00:10:55.271-03:12:48 BC;11;42;11;;;;
32;50;0001-01-01 00:11:40.61-03:12:48 BC;11;42;17;7;3;;
32;51;0001-01-01 00:11:40.61-03:12:48 BC;11;42;46;;;;
32;52;0001-01-01 00:11:47.5-03:12:48 BC;1;;24;;;;
32;53;0001-01-01 00:11:53.391-03:12:48 BC;11;42;1;;;;
32;54;0001-01-01 00:11:56.698-03:12:48 BC;11;42;11;;;;
32;55;0001-01-01 00:12:03.151-03:12:48 BC;11;42;17;22;3;;
32;56;0001-01-01 00:12:04.572-03:12:48 BC;11;42;45;;;;
32;57;0001-01-01 00:12:16.888-03:12:48 BC;1;;24;;;;
32;58;0001-01-01 00:12:25.822-03:12:48 BC;11;42;1;;;;
32;59;0001-01-01 00:12:30.423-03:12:48 BC;11;42;11;;;;
32;60;0001-01-01 00:12:37.822-03:12:48 BC;11;42;17;7;3;;
32;61;0001-01-01 00:12:37.822-03:12:48 BC;11;42;11;;;;
32;62;0001-01-01 00:13:25.747-03:12:48 BC;11;42;56;;;;
32;63;0001-01-01 00:13:30.113-03:12:48 BC;11;42;11;;;;
32;64;0001-01-01 00:13:33.992-03:12:48 BC;1;;24;;;;
32;65;0001-01-01 00:14:02.178-03:12:48 BC;11;42;1;;;;
32;66;0001-01-01 00:14:04.611-03:12:48 BC;11;42;11;;;;
32;67;0001-01-01 00:14:09.273-03:12:48 BC;11;42;56;;;;
32;68;0001-01-01 00:14:13.453-03:12:48 BC;11;42;17;96;4;;
32;69;0001-01-01 00:14:13.453-03:12:48 BC;11;42;11;;;;
32;70;0001-01-01 00:15:00.242-03:12:48 BC;11;42;17;22;4;3;
32;71;0001-01-01 00:15:03.118-03:12:48 BC;11;42;45;;;;
32;72;0001-01-01 00:15:06.429-03:12:48 BC;1;;37;;;;
32;73;0001-01-01 00:15:18.032-03:12:48 BC;11;42;32;;;;
32;74;0001-01-01 00:15:19.892-03:12:48 BC;11;42;1;;;;
32;75;0001-01-01 00:15:21.118-03:12:48 BC;11;42;56;;;;
32;76;0001-01-01 00:15:25.642-03:12:48 BC;11;42;43;;;;
32;77;0001-01-01 00:15:26.909-03:12:48 BC;1;;24;;;;
32;78;0001-01-01 00:15:32.751-03:12:48 BC;11;42;1;;;;
32;79;0001-01-01 00:15:35.915-03:12:48 BC;11;42;4;;;;
32;80;0001-01-01 00:15:36.781-03:12:48 BC;11;42;11;;;;
32;81;0001-01-01 00:15:46.019-03:12:48 BC;11;42;56;;;;
32;82;0001-01-01 00:15:51.449-03:12:48 BC;11;42;49;;;;
32;83;0001-01-01 00:15:58.64-03:12:48 BC;11;42;1;;;;
32;84;0001-01-01 00:16:45.252-03:12:48 BC;11;42;48;;;;
32;85;0001-01-01 00:16:51.197-03:12:48 BC;11;42;46;;;;
32;86;0001-01-01 00:16:59.434-03:12:48 BC;1;;24;;;;
32;87;0001-01-01 00:17:10.999-03:12:48 BC;11;42;1;;;;
32;88;0001-01-01 00:17:13.034-03:12:48 BC;11;42;15;;;;
32;89;0001-01-01 00:17:16.204-03:12:48 BC;11;42;17;22;4;;
32;90;0001-01-01 00:17:17.428-03:12:48 BC;11;42;49;;;;
32;91;0001-01-01 00:17:20.202-03:12:48 BC;1;;24;;;;
32;92;0001-01-01 00:17:25.511-03:12:48 BC;11;42;1;;;;
32;93;0001-01-01 00:17:28.123-03:12:48 BC;42;11;4;;;;
32;94;0001-01-01 00:17:31.817-03:12:48 BC;42;11;11;;;;
32;95;0001-01-01 00:17:39.898-03:12:48 BC;42;11;56;;;;
32;96;0001-01-01 00:18:24.935-03:12:48 BC;1;;38;;;;
33;1;0001-01-01 00:00:02.27-03:12:48 BC;21;44;12;;;;
33;2;0001-01-01 00:00:03.012-03:12:48 BC;21;44;36;40;;;
33;3;0001-01-01 00:00:03.247-03:12:48 BC;21;44;17;70;6;;
33;4;0001-01-01 00:00:05.97-03:12:48 BC;21;44;22;;;;
33;5;0001-01-01 00:00:10.417-03:12:48 BC;1;;31;;;;
33;6;0001-01-01 00:00:12.658-03:12:48 BC;21;44;33;;;;
33;7;0001-01-01 00:00:16.969-03:12:48 BC;21;44;2;;;;
33;8;0001-01-01 00:00:20.003-03:12:48 BC;21;44;4;;;;
33;9;0001-01-01 00:00:23.637-03:12:48 BC;21;44;12;;;;
33;10;0001-01-01 00:00:35.753-03:12:48 BC;21;44;16;;;;
33;11;0001-01-01 00:00:46.812-03:12:48 BC;21;44;17;96;4;3;
33;12;0001-01-01 00:00:48.321-03:12:48 BC;21;44;46;;;;
33;13;0001-01-01 00:00:59.329-03:12:48 BC;1;;24;;;;
33;14;0001-01-01 00:01:45.098-03:12:48 BC;21;44;4;;;;
33;15;0001-01-01 00:01:46.295-03:12:48 BC;21;44;55;;;;
33;16;0001-01-01 00:02:02.103-03:12:48 BC;21;44;9;;;;
33;17;0001-01-01 00:02:09.124-03:12:48 BC;21;44;9;;;;
33;18;0001-01-01 00:02:16.22-03:12:48 BC;21;44;45;;;;
33;19;0001-01-01 00:02:17.852-03:12:48 BC;1;;31;;;;
33;20;0001-01-01 00:02:20.1-03:12:48 BC;21;44;33;;;;
33;21;0001-01-01 00:02:27.045-03:12:48 BC;21;44;9;;;;
33;22;0001-01-01 00:02:34.961-03:12:48 BC;21;44;17;63;4;;
33;23;0001-01-01 00:02:35.579-03:12:48 BC;21;44;55;;;;
33;24;0001-01-01 00:02:37.257-03:12:48 BC;21;44;18;;;;
33;25;0001-01-01 00:02:39.831-03:12:48 BC;21;44;45;;;;
33;26;0001-01-01 00:03:24.315-03:12:48 BC;1;;24;;;;
33;27;0001-01-01 00:03:24.315-03:12:48 BC;21;44;4;;;;
33;28;0001-01-01 00:03:24.634-03:12:48 BC;21;44;9;;;;
33;29;0001-01-01 00:03:30.851-03:12:48 BC;21;44;19;;;;
33;30;0001-01-01 00:03:30.851-03:12:48 BC;21;44;17;85;7;;
33;31;0001-01-01 00:03:34.007-03:12:48 BC;44;21;9;;;;
33;32;0001-01-01 00:03:35.479-03:12:48 BC;44;21;42;;;;
33;33;0001-01-01 00:03:36.672-03:12:48 BC;1;;24;;;;
33;34;0001-01-01 00:00:06.097-03:12:48 BC;1;;24;;;;
34;1;0001-01-01 00:00:10.385-03:12:48 BC;20;49;2;;;;
34;2;0001-01-01 00:00:17.189-03:12:48 BC;20;49;4;;;;
34;3;0001-01-01 00:00:21.626-03:12:48 BC;20;49;16;;;;
34;4;0001-01-01 00:00:26.958-03:12:48 BC;20;49;4;;;;
34;5;0001-01-01 00:00:30.092-03:12:48 BC;20;49;56;;;;
34;6;0001-01-01 00:00:36.55-03:12:48 BC;1;;24;;;;
34;7;0001-01-01 00:00:44.157-03:12:48 BC;20;49;2;;;;
34;8;0001-01-01 00:00:47.434-03:12:48 BC;20;49;16;;;;
34;9;0001-01-01 00:00:52.82-03:12:48 BC;20;49;17;77;4;;
34;10;0001-01-01 00:00:54.355-03:12:48 BC;1;;24;;;;
34;11;0001-01-01 00:00:59.223-03:12:48 BC;20;49;2;;;;
34;12;0001-01-01 00:01:41.918-03:12:48 BC;20;49;16;;;;
34;13;0001-01-01 00:01:50.374-03:12:48 BC;20;49;43;;;;
34;14;0001-01-01 00:01:50.964-03:12:48 BC;20;49;49;;;;
34;15;0001-01-01 00:01:52.788-03:12:48 BC;1;;24;;;;
34;16;0001-01-01 00:01:59.204-03:12:48 BC;20;49;2;;;;
34;17;0001-01-01 00:02:04.172-03:12:48 BC;20;49;16;;;;
34;18;0001-01-01 00:02:07.704-03:12:48 BC;20;49;49;;;;
34;19;0001-01-01 00:02:10.737-03:12:48 BC;20;49;45;;;;
34;20;0001-01-01 00:02:16.385-03:12:48 BC;1;;24;;;;
34;21;0001-01-01 00:02:27.399-03:12:48 BC;20;49;32;;;;
34;22;0001-01-01 00:02:30.779-03:12:48 BC;20;49;2;;;;
34;23;0001-01-01 00:02:32.605-03:12:48 BC;20;49;15;;;;
34;24;0001-01-01 00:02:35.782-03:12:48 BC;20;49;4;;;;
34;25;0001-01-01 00:02:38.126-03:12:48 BC;20;49;16;;;;
34;26;0001-01-01 00:03:22.75-03:12:48 BC;20;49;4;;;;
34;27;0001-01-01 00:03:24.665-03:12:48 BC;20;49;56;;;;
34;28;0001-01-01 00:03:33.286-03:12:48 BC;20;49;21;;;;
34;29;0001-01-01 00:03:33.286-03:12:48 BC;20;49;49;;;;
34;30;0001-01-01 00:03:35.502-03:12:48 BC;1;;24;;;;
34;31;0001-01-01 00:03:42.976-03:12:48 BC;20;49;2;;;;
34;32;0001-01-01 00:03:50.509-03:12:48 BC;20;49;4;;;;
34;33;0001-01-01 00:03:54.749-03:12:48 BC;20;49;16;;;;
34;34;0001-01-01 00:04:04.817-03:12:48 BC;20;49;43;;;;
34;35;0001-01-01 00:04:04.817-03:12:48 BC;20;49;49;;;;
34;36;0001-01-01 00:04:06.484-03:12:48 BC;20;49;16;;;;
34;37;0001-01-01 00:04:11.935-03:12:48 BC;20;49;17;40;3;;
34;38;0001-01-01 00:04:11.935-03:12:48 BC;20;49;16;;;;
34;39;0001-01-01 00:04:14.592-03:12:48 BC;49;20;19;;;;
34;40;0001-01-01 00:04:14.592-03:12:48 BC;49;20;17;85;6;;
34;41;0001-01-01 00:04:15.987-03:12:48 BC;1;;41;;;;
34;42;0001-01-01 00:07:00.309-03:12:48 BC;1;;39;;;;
35;1;0001-01-01 00:00:00.593-03:12:48 BC;21;28;33;;;;
35;2;0001-01-01 00:00:02.388-03:12:48 BC;21;28;2;;;;
35;3;0001-01-01 00:00:07.162-03:12:48 BC;21;28;4;;;;
35;4;0001-01-01 00:00:13.046-03:12:48 BC;21;28;2;;;;
35;5;0001-01-01 00:00:15.708-03:12:48 BC;21;28;2;;;;
35;6;0001-01-01 00:00:20.996-03:12:48 BC;21;28;4;;;;
35;7;0001-01-01 00:00:25.307-03:12:48 BC;21;28;2;;;;
35;8;0001-01-01 00:00:27.723-03:12:48 BC;21;28;9;;;;
35;9;0001-01-01 00:00:33.897-03:12:48 BC;21;28;17;40;7;;
35;10;0001-01-01 00:00:33.897-03:12:48 BC;21;28;55;;;;
35;11;0001-01-01 00:00:38.728-03:12:48 BC;21;28;9;;;;
35;12;0001-01-01 00:00:50.298-03:12:48 BC;21;28;55;;;;
35;13;0001-01-01 00:00:55.533-03:12:48 BC;21;28;9;;;;
35;14;0001-01-01 00:01:41.856-03:12:48 BC;21;28;55;;;;
35;15;0001-01-01 00:01:43.786-03:12:48 BC;21;28;17;96;4;;
35;16;0001-01-01 00:01:45.144-03:12:48 BC;21;28;9;;;;
35;17;0001-01-01 00:01:50.296-03:12:48 BC;21;28;55;;;;
35;18;0001-01-01 00:01:51.915-03:12:48 BC;1;;31;;;;
35;19;0001-01-01 00:01:57.937-03:12:48 BC;21;28;33;;;;
35;20;0001-01-01 00:02:03.157-03:12:48 BC;21;28;55;;;;
35;21;0001-01-01 00:02:19.542-03:12:48 BC;21;28;36;40;;;
35;22;0001-01-01 00:02:19.542-03:12:48 BC;21;28;55;;;;
35;23;0001-01-01 00:02:23.751-03:12:48 BC;21;28;9;;;;
35;24;0001-01-01 00:02:29.701-03:12:48 BC;21;28;36;7;;;
35;25;0001-01-01 00:02:29.701-03:12:48 BC;21;28;9;;;;
35;26;0001-01-01 00:02:38.048-03:12:48 BC;21;28;2;;;;
35;27;0001-01-01 00:03:25.806-03:12:48 BC;21;28;4;;;;
35;28;0001-01-01 00:03:29.651-03:12:48 BC;21;28;2;;;;
35;29;0001-01-01 00:03:31.837-03:12:48 BC;21;28;4;;;;
35;30;0001-01-01 00:03:32.108-03:12:48 BC;21;28;2;;;;
35;31;0001-01-01 00:03:36.486-03:12:48 BC;21;28;4;;;;
35;32;0001-01-01 00:03:37.599-03:12:48 BC;21;28;15;;;;
35;33;0001-01-01 00:03:38.869-03:12:48 BC;21;28;49;;;;
35;34;0001-01-01 00:03:41.196-03:12:48 BC;1;;24;;;;
35;35;0001-01-01 00:03:45.098-03:12:48 BC;21;28;2;;;;
35;36;0001-01-01 00:03:49.366-03:12:48 BC;21;28;55;;;;
35;37;0001-01-01 00:03:57.097-03:12:48 BC;21;28;17;70;4;;
35;38;0001-01-01 00:03:58.231-03:12:48 BC;21;28;49;;;;
35;39;0001-01-01 00:04:00.885-03:12:48 BC;1;;24;;;;
35;40;0001-01-01 00:04:05.836-03:12:48 BC;21;28;32;;;;
35;41;0001-01-01 00:04:09.279-03:12:48 BC;21;28;2;;;;
35;42;0001-01-01 00:04:12.663-03:12:48 BC;21;28;55;;;;
35;43;0001-01-01 00:04:18.779-03:12:48 BC;21;28;9;;;;
35;44;0001-01-01 00:05:02.2-03:12:48 BC;21;28;2;;;;
35;45;0001-01-01 00:05:05.678-03:12:48 BC;21;28;2;;;;
35;46;0001-01-01 00:05:10.398-03:12:48 BC;21;28;4;;;;
35;47;0001-01-01 00:05:14.145-03:12:48 BC;21;28;55;;;;
35;48;0001-01-01 00:05:25.557-03:12:48 BC;1;;31;;;;
35;49;0001-01-01 00:05:32.209-03:12:48 BC;21;28;2;;;;
35;50;0001-01-01 00:05:36.216-03:12:48 BC;21;28;4;;;;
35;51;0001-01-01 00:05:38.223-03:12:48 BC;21;28;12;;;;
35;52;0001-01-01 00:05:49.024-03:12:48 BC;21;28;9;;;;
35;53;0001-01-01 00:05:52.17-03:12:48 BC;21;28;2;;;;
35;54;0001-01-01 00:05:58.538-03:12:48 BC;21;28;4;;;;
35;55;0001-01-01 00:06:42.6-03:12:48 BC;21;28;9;;;;
35;56;0001-01-01 00:06:46.474-03:12:48 BC;21;28;36;7;;;
35;57;0001-01-01 00:06:46.474-03:12:48 BC;21;28;9;;;;
35;58;0001-01-01 00:06:51.794-03:12:48 BC;21;28;12;;;;
35;59;0001-01-01 00:06:54.317-03:12:48 BC;21;28;45;;;;
35;60;0001-01-01 00:06:58.192-03:12:48 BC;1;;24;;;;
35;61;0001-01-01 00:07:03.729-03:12:48 BC;21;28;2;;;;
35;62;0001-01-01 00:07:07.208-03:12:48 BC;21;28;9;;;;
35;63;0001-01-01 00:07:09.299-03:12:48 BC;21;28;12;;;;
35;64;0001-01-01 00:07:16.681-03:12:48 BC;21;28;9;;;;
35;65;0001-01-01 00:07:23.138-03:12:48 BC;21;28;55;;;;
35;66;0001-01-01 00:07:24.052-03:12:48 BC;21;28;9;;;;
35;67;0001-01-01 00:07:26.975-03:12:48 BC;21;28;4;;;;
35;68;0001-01-01 00:07:30.812-03:12:48 BC;21;28;9;;;;
35;69;0001-01-01 00:07:31.396-03:12:48 BC;21;28;17;70;4;;
35;70;0001-01-01 00:07:33.221-03:12:48 BC;21;28;45;;;;
35;71;0001-01-01 00:07:37.087-03:12:48 BC;1;;24;;;;
35;72;0001-01-01 00:08:24.783-03:12:48 BC;21;28;32;;;;
35;73;0001-01-01 00:08:26.919-03:12:48 BC;21;28;9;;;;
35;74;0001-01-01 00:08:33.656-03:12:48 BC;21;28;4;;;;
35;75;0001-01-01 00:08:35.396-03:12:48 BC;21;28;12;;;;
35;76;0001-01-01 00:08:40.089-03:12:48 BC;21;28;9;;;;
35;77;0001-01-01 00:08:44.29-03:12:48 BC;21;28;4;;;;
35;78;0001-01-01 00:08:46.429-03:12:48 BC;21;28;45;;;;
35;79;0001-01-01 00:08:49.716-03:12:48 BC;1;;24;;;;
35;80;0001-01-01 00:08:54.014-03:12:48 BC;28;21;2;;;;
35;81;0001-01-01 00:08:55.456-03:12:48 BC;28;21;45;;;;
35;82;0001-01-01 00:08:58.305-03:12:48 BC;1;;24;;;;
36;1;0001-01-01 00:00:06.392-03:12:48 BC;20;39;33;;;;
36;2;0001-01-01 00:00:11.76-03:12:48 BC;20;39;2;;;;
36;3;0001-01-01 00:00:16.347-03:12:48 BC;20;39;4;;;;
36;4;0001-01-01 00:00:18.751-03:12:48 BC;20;39;11;;;;
36;5;0001-01-01 00:00:27.243-03:12:48 BC;20;39;19;;;;
36;6;0001-01-01 00:00:28.331-03:12:48 BC;20;39;17;85;4;;
36;7;0001-01-01 00:00:29.645-03:12:48 BC;20;39;22;;;;
36;8;0001-01-01 00:00:32.267-03:12:48 BC;1;;24;;;;
36;9;0001-01-01 00:00:40.55-03:12:48 BC;20;39;33;;;;
